timestamp,temperatura_predicha,segundos_desde_inicio,minutos_desde_inicio,horas_desde_inicio
2025-10-18 19:13:17,11.671367819425376,38,0.6333333333333333,0.010555555555555556
2025-10-18 19:13:18,11.669861256243987,39,0.65,0.010833333333333334
2025-10-18 19:13:19,11.668552900571948,40,0.6666666666666666,0.011111111111111112
2025-10-18 19:13:20,11.667426467754733,41,0.6833333333333333,0.01138888888888889
2025-10-18 19:13:21,11.66645915927601,42,0.7,0.011666666666666667
2025-10-18 19:13:22,11.665636086308785,43,0.7166666666666667,0.011944444444444445
2025-10-18 19:13:23,11.664935846164255,44,0.7333333333333333,0.012222222222222223
2025-10-18 19:13:24,11.66434773749802,45,0.75,0.0125
2025-10-18 19:13:25,11.663854545103863,46,0.7666666666666667,0.012777777777777779
2025-10-18 19:13:26,11.663440914878954,47,0.7833333333333333,0.013055555555555556
2025-10-18 19:13:27,11.663102659340701,48,0.8,0.013333333333333334
2025-10-18 19:13:28,11.66278859814631,49,0.8166666666666667,0.01361111111111111
2025-10-18 19:13:29,11.662642966807281,50,0.8333333333333334,0.013888888888888888
2025-10-18 19:13:30,11.662513620122777,51,0.85,0.014166666666666666
2025-10-18 19:13:31,11.662400092816952,52,0.8666666666666667,0.014444444444444444
2025-10-18 19:13:32,11.662300058510592,53,0.8833333333333333,0.014722222222222222
2025-10-18 19:13:33,11.662213517203693,54,0.9,0.015
2025-10-18 19:13:34,11.662138607792883,55,0.9166666666666666,0.015277777777777777
2025-10-18 19:13:35,11.662072073347256,56,0.9333333333333333,0.015555555555555555
2025-10-18 19:13:36,11.66201624024603,57,0.95,0.015833333333333335
2025-10-18 19:13:37,11.661967386282459,58,0.9666666666666667,0.01611111111111111
2025-10-18 19:13:38,11.66192690728407,59,0.9833333333333333,0.01638888888888889
2025-10-18 19:13:39,11.66189247687165,60,1.0,0.016666666666666666
2025-10-18 19:13:40,11.661863164493505,61,1.0166666666666666,0.016944444444444446
2025-10-18 19:13:41,11.661838970149642,62,1.0333333333333334,0.017222222222222222
2025-10-18 19:13:42,11.661817102184994,63,1.05,0.0175
2025-10-18 19:13:43,11.661799886978784,64,1.0666666666666667,0.017777777777777778
2025-10-18 19:13:44,11.661784532875947,65,1.0833333333333333,0.018055555555555554
2025-10-18 19:13:45,11.661771970428171,66,1.1,0.018333333333333333
2025-10-18 19:13:46,11.661760803807926,67,1.1166666666666667,0.01861111111111111
2025-10-18 19:13:47,11.661753824670274,68,1.1333333333333333,0.01888888888888889
2025-10-18 19:13:48,11.661746380256776,69,1.15,0.019166666666666665
2025-10-18 19:13:49,11.66174033167081,70,1.1666666666666667,0.019444444444444445
2025-10-18 19:13:50,11.661735678912375,71,1.1833333333333333,0.01972222222222222
2025-10-18 19:13:51,11.661731491429784,72,1.2,0.02
2025-10-18 19:13:52,11.661729630326409,73,1.2166666666666666,0.020277777777777777
2025-10-18 19:13:53,11.661727303947192,74,1.2333333333333334,0.020555555555555556
2025-10-18 19:13:54,11.661724977567975,75,1.25,0.020833333333333332
2025-10-18 19:13:55,11.661722185912913,76,1.2666666666666666,0.021111111111111112
2025-10-18 19:13:56,11.661721720637068,77,1.2833333333333334,0.021388888888888888
2025-10-18 19:13:57,11.661720324809538,78,1.3,0.021666666666666667
2025-10-18 19:13:58,11.661718928982008,79,1.3166666666666667,0.021944444444444444
2025-10-18 19:13:59,11.661717533154476,80,1.3333333333333333,0.022222222222222223
2025-10-18 19:14:00,11.661716602602791,81,1.35,0.0225
2025-10-18 19:14:01,11.661715672051102,82,1.3666666666666667,0.02277777777777778
2025-10-18 19:14:02,11.661715672051102,83,1.3833333333333333,0.023055555555555555
2025-10-18 19:14:03,11.66171520677526,84,1.4,0.023333333333333334
2025-10-18 19:14:04,11.661714741499416,85,1.4166666666666667,0.02361111111111111
2025-10-18 19:14:05,11.661714741499416,86,1.4333333333333333,0.02388888888888889
2025-10-18 19:14:06,11.661713810947727,87,1.45,0.024166666666666666
2025-10-18 19:14:07,11.661713810947727,88,1.4666666666666666,0.024444444444444446
2025-10-18 19:14:08,11.661712880396042,89,1.4833333333333334,0.024722222222222222
2025-10-18 19:14:09,11.661712880396042,90,1.5,0.025
2025-10-18 19:14:10,11.661712880396042,91,1.5166666666666666,0.025277777777777777
2025-10-18 19:14:11,11.661712880396042,92,1.5333333333333334,0.025555555555555557
2025-10-18 19:14:12,11.661712880396042,93,1.55,0.025833333333333333
2025-10-18 19:14:13,11.661712880396042,94,1.5666666666666667,0.026111111111111113
2025-10-18 19:14:14,11.661712880396042,95,1.5833333333333333,0.02638888888888889
2025-10-18 19:14:15,11.661712880396042,96,1.6,0.02666666666666667
2025-10-18 19:14:16,11.661712880396042,97,1.6166666666666667,0.026944444444444444
2025-10-18 19:14:17,11.661712880396042,98,1.6333333333333333,0.02722222222222222
2025-10-18 19:14:18,11.661712880396042,99,1.65,0.0275
2025-10-18 19:14:19,11.661712880396042,100,1.6666666666666667,0.027777777777777776
2025-10-18 19:14:20,11.661712880396042,101,1.6833333333333333,0.028055555555555556
2025-10-18 19:14:21,11.661712880396042,102,1.7,0.028333333333333332
2025-10-18 19:14:22,11.661712880396042,103,1.7166666666666666,0.02861111111111111
2025-10-18 19:14:23,11.661712880396042,104,1.7333333333333334,0.028888888888888888
2025-10-18 19:14:24,11.661712880396042,105,1.75,0.029166666666666667
2025-10-18 19:14:25,11.661712880396042,106,1.7666666666666666,0.029444444444444443
2025-10-18 19:14:26,11.661712880396042,107,1.7833333333333334,0.029722222222222223
2025-10-18 19:14:27,11.661712880396042,108,1.8,0.03
2025-10-18 19:14:28,11.661712880396042,109,1.8166666666666667,0.03027777777777778
2025-10-18 19:14:29,11.661712880396042,110,1.8333333333333333,0.030555555555555555
2025-10-18 19:14:30,11.661712880396042,111,1.85,0.030833333333333334
2025-10-18 19:14:31,11.661712880396042,112,1.8666666666666667,0.03111111111111111
2025-10-18 19:14:32,11.661712880396042,113,1.8833333333333333,0.03138888888888889
2025-10-18 19:14:33,11.661712880396042,114,1.9,0.03166666666666667
2025-10-18 19:14:34,11.661712880396042,115,1.9166666666666667,0.03194444444444444
2025-10-18 19:14:35,11.661712880396042,116,1.9333333333333333,0.03222222222222222
2025-10-18 19:14:36,11.661712880396042,117,1.95,0.0325
2025-10-18 19:14:37,11.661712880396042,118,1.9666666666666666,0.03277777777777778
2025-10-18 19:14:38,11.661712880396042,119,1.9833333333333334,0.03305555555555555
2025-10-18 19:14:39,11.661712880396042,120,2.0,0.03333333333333333
2025-10-18 19:14:40,11.661712880396042,121,2.0166666666666666,0.03361111111111111
2025-10-18 19:14:41,11.661712880396042,122,2.033333333333333,0.03388888888888889
2025-10-18 19:14:42,11.661712880396042,123,2.05,0.034166666666666665
2025-10-18 19:14:43,11.661712880396042,124,2.066666666666667,0.034444444444444444
2025-10-18 19:14:44,11.661712880396042,125,2.0833333333333335,0.034722222222222224
2025-10-18 19:14:45,11.661712880396042,126,2.1,0.035
2025-10-18 19:14:46,11.661712880396042,127,2.1166666666666667,0.035277777777777776
2025-10-18 19:14:47,11.661712880396042,128,2.1333333333333333,0.035555555555555556
2025-10-18 19:14:48,11.661712880396042,129,2.15,0.035833333333333335
2025-10-18 19:14:49,11.661712880396042,130,2.1666666666666665,0.03611111111111111
2025-10-18 19:14:50,11.661712880396042,131,2.183333333333333,0.03638888888888889
2025-10-18 19:14:51,11.661712880396042,132,2.2,0.03666666666666667
2025-10-18 19:14:52,11.661712880396042,133,2.216666666666667,0.036944444444444446
2025-10-18 19:14:53,11.661712880396042,134,2.2333333333333334,0.03722222222222222
2025-10-18 19:14:54,11.661712880396042,135,2.25,0.0375
2025-10-18 19:14:55,11.661712880396042,136,2.2666666666666666,0.03777777777777778
2025-10-18 19:14:56,11.661712880396042,137,2.283333333333333,0.03805555555555556
2025-10-18 19:14:57,11.661712880396042,138,2.3,0.03833333333333333
2025-10-18 19:14:58,11.661712880396042,139,2.316666666666667,0.03861111111111111
2025-10-18 19:14:59,11.661712880396042,140,2.3333333333333335,0.03888888888888889
2025-10-18 19:15:00,11.661712880396042,141,2.35,0.03916666666666667
2025-10-18 19:15:01,11.661712880396042,142,2.3666666666666667,0.03944444444444444
2025-10-18 19:15:02,11.661712880396042,143,2.3833333333333333,0.03972222222222222
2025-10-18 19:15:03,11.661712880396042,144,2.4,0.04
2025-10-18 19:15:04,11.661712880396042,145,2.4166666666666665,0.04027777777777778
2025-10-18 19:15:05,11.661712880396042,146,2.433333333333333,0.04055555555555555
2025-10-18 19:15:06,11.661712880396042,147,2.45,0.04083333333333333
2025-10-18 19:15:07,11.661712880396042,148,2.466666666666667,0.04111111111111111
2025-10-18 19:15:08,11.661712880396042,149,2.4833333333333334,0.04138888888888889
2025-10-18 19:15:09,11.661712880396042,150,2.5,0.041666666666666664
2025-10-18 19:15:10,11.661712880396042,151,2.5166666666666666,0.041944444444444444
2025-10-18 19:15:11,11.661712880396042,152,2.533333333333333,0.042222222222222223
2025-10-18 19:15:12,11.661712880396042,153,2.55,0.0425
2025-10-18 19:15:13,11.661712880396042,154,2.566666666666667,0.042777777777777776
2025-10-18 19:15:14,11.661712880396042,155,2.5833333333333335,0.043055555555555555
2025-10-18 19:15:15,11.661712880396042,156,2.6,0.043333333333333335
2025-10-18 19:15:16,11.661712880396042,157,2.6166666666666667,0.043611111111111114
2025-10-18 19:15:17,11.661712880396042,158,2.6333333333333333,0.04388888888888889
2025-10-18 19:15:18,11.661712880396042,159,2.65,0.04416666666666667
2025-10-18 19:15:19,11.661712880396042,160,2.6666666666666665,0.044444444444444446
2025-10-18 19:15:20,11.661712880396042,161,2.683333333333333,0.04472222222222222
2025-10-18 19:15:21,11.661712880396042,162,2.7,0.045
2025-10-18 19:15:22,11.661712880396042,163,2.716666666666667,0.04527777777777778
2025-10-18 19:15:23,11.661712880396042,164,2.7333333333333334,0.04555555555555556
2025-10-18 19:15:24,11.661712880396042,165,2.75,0.04583333333333333
2025-10-18 19:15:25,11.661712880396042,166,2.7666666666666666,0.04611111111111111
2025-10-18 19:15:26,11.661712880396042,167,2.783333333333333,0.04638888888888889
2025-10-18 19:15:27,11.661712880396042,168,2.8,0.04666666666666667
2025-10-18 19:15:28,11.661712880396042,169,2.816666666666667,0.04694444444444444
2025-10-18 19:15:29,11.661712880396042,170,2.8333333333333335,0.04722222222222222
2025-10-18 19:15:30,11.661712880396042,171,2.85,0.0475
2025-10-18 19:15:31,11.661712880396042,172,2.8666666666666667,0.04777777777777778
2025-10-18 19:15:32,11.661712880396042,173,2.8833333333333333,0.04805555555555555
2025-10-18 19:15:33,11.661712880396042,174,2.9,0.04833333333333333
2025-10-18 19:15:34,11.661712880396042,175,2.9166666666666665,0.04861111111111111
2025-10-18 19:15:35,11.661712880396042,176,2.933333333333333,0.04888888888888889
2025-10-18 19:15:36,11.661712880396042,177,2.95,0.049166666666666664
2025-10-18 19:15:37,11.661712880396042,178,2.966666666666667,0.049444444444444444
2025-10-18 19:15:38,11.661712880396042,179,2.9833333333333334,0.04972222222222222
2025-10-18 19:15:39,11.661712880396042,180,3.0,0.05
2025-10-18 19:15:40,11.661712880396042,181,3.0166666666666666,0.050277777777777775
2025-10-18 19:15:41,11.661712880396042,182,3.033333333333333,0.050555555555555555
2025-10-18 19:15:42,11.661712880396042,183,3.05,0.050833333333333335
2025-10-18 19:15:43,11.661712880396042,184,3.066666666666667,0.051111111111111114
2025-10-18 19:15:44,11.661712880396042,185,3.0833333333333335,0.05138888888888889
2025-10-18 19:15:45,11.661712880396042,186,3.1,0.051666666666666666
2025-10-18 19:15:46,11.661712880396042,187,3.1166666666666667,0.051944444444444446
2025-10-18 19:15:47,11.661712880396042,188,3.1333333333333333,0.052222222222222225
2025-10-18 19:15:48,11.661712880396042,189,3.15,0.0525
2025-10-18 19:15:49,11.661712880396042,190,3.1666666666666665,0.05277777777777778
2025-10-18 19:15:50,11.661712880396042,191,3.183333333333333,0.05305555555555556
2025-10-18 19:15:51,11.661712880396042,192,3.2,0.05333333333333334
2025-10-18 19:15:52,11.661712880396042,193,3.216666666666667,0.05361111111111111
2025-10-18 19:15:53,11.661712880396042,194,3.2333333333333334,0.05388888888888889
2025-10-18 19:15:54,11.661712880396042,195,3.25,0.05416666666666667
2025-10-18 19:15:55,11.661712880396042,196,3.2666666666666666,0.05444444444444444
2025-10-18 19:15:56,11.661712880396042,197,3.283333333333333,0.05472222222222222
2025-10-18 19:15:57,11.661712880396042,198,3.3,0.055
2025-10-18 19:15:58,11.661712880396042,199,3.316666666666667,0.05527777777777778
2025-10-18 19:15:59,11.661712880396042,200,3.3333333333333335,0.05555555555555555
2025-10-18 19:16:00,11.661712880396042,201,3.35,0.05583333333333333
2025-10-18 19:16:01,11.661712880396042,202,3.3666666666666667,0.05611111111111111
2025-10-18 19:16:02,11.661712880396042,203,3.3833333333333333,0.05638888888888889
2025-10-18 19:16:03,11.661712880396042,204,3.4,0.056666666666666664
2025-10-18 19:16:04,11.661712880396042,205,3.4166666666666665,0.05694444444444444
2025-10-18 19:16:05,11.661712880396042,206,3.433333333333333,0.05722222222222222
2025-10-18 19:16:06,11.661712880396042,207,3.45,0.0575
2025-10-18 19:16:07,11.661712880396042,208,3.466666666666667,0.057777777777777775
2025-10-18 19:16:08,11.661712880396042,209,3.4833333333333334,0.058055555555555555
2025-10-18 19:16:09,11.661712880396042,210,3.5,0.058333333333333334
2025-10-18 19:16:10,11.661712880396042,211,3.5166666666666666,0.058611111111111114
2025-10-18 19:16:11,11.661712880396042,212,3.533333333333333,0.058888888888888886
2025-10-18 19:16:12,11.661712880396042,213,3.55,0.059166666666666666
2025-10-18 19:16:13,11.661712880396042,214,3.566666666666667,0.059444444444444446
2025-10-18 19:16:14,11.661712880396042,215,3.5833333333333335,0.059722222222222225
2025-10-18 19:16:15,11.661712880396042,216,3.6,0.06
2025-10-18 19:16:16,11.661712880396042,217,3.6166666666666667,0.06027777777777778
2025-10-18 19:16:17,11.661712880396042,218,3.6333333333333333,0.06055555555555556
2025-10-18 19:16:18,11.661712880396042,219,3.65,0.060833333333333336
2025-10-18 19:16:19,11.661712880396042,220,3.6666666666666665,0.06111111111111111
2025-10-18 19:16:20,11.661712880396042,221,3.683333333333333,0.06138888888888889
2025-10-18 19:16:21,11.661712880396042,222,3.7,0.06166666666666667
2025-10-18 19:16:22,11.661712880396042,223,3.716666666666667,0.06194444444444445
2025-10-18 19:16:23,11.661712880396042,224,3.7333333333333334,0.06222222222222222
2025-10-18 19:16:24,11.661712880396042,225,3.75,0.0625
2025-10-18 19:16:25,11.661712880396042,226,3.7666666666666666,0.06277777777777778
2025-10-18 19:16:26,11.661712880396042,227,3.783333333333333,0.06305555555555556
2025-10-18 19:16:27,11.661712880396042,228,3.8,0.06333333333333334
2025-10-18 19:16:28,11.661712880396042,229,3.816666666666667,0.0636111111111111
2025-10-18 19:16:29,11.661712880396042,230,3.8333333333333335,0.06388888888888888
2025-10-18 19:16:30,11.661712880396042,231,3.85,0.06416666666666666
2025-10-18 19:16:31,11.661712880396042,232,3.8666666666666667,0.06444444444444444
2025-10-18 19:16:32,11.661712880396042,233,3.8833333333333333,0.06472222222222222
2025-10-18 19:16:33,11.661712880396042,234,3.9,0.065
2025-10-18 19:16:34,11.661712880396042,235,3.9166666666666665,0.06527777777777778
2025-10-18 19:16:35,11.661712880396042,236,3.933333333333333,0.06555555555555556
2025-10-18 19:16:36,11.661712880396042,237,3.95,0.06583333333333333
2025-10-18 19:16:37,11.661712880396042,238,3.966666666666667,0.0661111111111111
2025-10-18 19:16:38,11.661712880396042,239,3.9833333333333334,0.06638888888888889
2025-10-18 19:16:39,11.661712880396042,240,4.0,0.06666666666666667
2025-10-18 19:16:40,11.661712880396042,241,4.016666666666667,0.06694444444444445
2025-10-18 19:16:41,11.661712880396042,242,4.033333333333333,0.06722222222222222
2025-10-18 19:16:42,11.661712880396042,243,4.05,0.0675
2025-10-18 19:16:43,11.661712880396042,244,4.066666666666666,0.06777777777777778
2025-10-18 19:16:44,11.661712880396042,245,4.083333333333333,0.06805555555555555
2025-10-18 19:16:45,11.661712880396042,246,4.1,0.06833333333333333
2025-10-18 19:16:46,11.661712880396042,247,4.116666666666666,0.06861111111111111
2025-10-18 19:16:47,11.661712880396042,248,4.133333333333334,0.06888888888888889
2025-10-18 19:16:48,11.661712880396042,249,4.15,0.06916666666666667
2025-10-18 19:16:49,11.661712880396042,250,4.166666666666667,0.06944444444444445
2025-10-18 19:16:50,11.661712880396042,251,4.183333333333334,0.06972222222222223
2025-10-18 19:16:51,11.661712880396042,252,4.2,0.07
2025-10-18 19:16:52,11.661712880396042,253,4.216666666666667,0.07027777777777777
2025-10-18 19:16:53,11.661712880396042,254,4.233333333333333,0.07055555555555555
2025-10-18 19:16:54,11.661712880396042,255,4.25,0.07083333333333333
2025-10-18 19:16:55,11.661712880396042,256,4.266666666666667,0.07111111111111111
2025-10-18 19:16:56,11.661712880396042,257,4.283333333333333,0.07138888888888889
2025-10-18 19:16:57,11.661712880396042,258,4.3,0.07166666666666667
2025-10-18 19:16:58,11.661712880396042,259,4.316666666666666,0.07194444444444445
2025-10-18 19:16:59,11.661712880396042,260,4.333333333333333,0.07222222222222222
2025-10-18 19:17:00,11.661712880396042,261,4.35,0.0725
2025-10-18 19:17:01,11.661712880396042,262,4.366666666666666,0.07277777777777777
2025-10-18 19:17:02,11.661712880396042,263,4.383333333333334,0.07305555555555555
2025-10-18 19:17:03,11.661712880396042,264,4.4,0.07333333333333333
2025-10-18 19:17:04,11.661712880396042,265,4.416666666666667,0.07361111111111111
2025-10-18 19:17:05,11.661712880396042,266,4.433333333333334,0.07388888888888889
2025-10-18 19:17:06,11.661712880396042,267,4.45,0.07416666666666667
2025-10-18 19:17:07,11.661712880396042,268,4.466666666666667,0.07444444444444444
2025-10-18 19:17:08,11.661712880396042,269,4.483333333333333,0.07472222222222222
2025-10-18 19:17:09,11.661712880396042,270,4.5,0.075
2025-10-18 19:17:10,11.661712880396042,271,4.516666666666667,0.07527777777777778
2025-10-18 19:17:11,11.661712880396042,272,4.533333333333333,0.07555555555555556
2025-10-18 19:17:12,11.661712880396042,273,4.55,0.07583333333333334
2025-10-18 19:17:13,11.661712880396042,274,4.566666666666666,0.07611111111111112
2025-10-18 19:17:14,11.661712880396042,275,4.583333333333333,0.0763888888888889
2025-10-18 19:17:15,11.661712880396042,276,4.6,0.07666666666666666
2025-10-18 19:17:16,11.661712880396042,277,4.616666666666666,0.07694444444444444
2025-10-18 19:17:17,11.661712880396042,278,4.633333333333334,0.07722222222222222
2025-10-18 19:17:18,11.661712880396042,279,4.65,0.0775
2025-10-18 19:17:19,11.661712880396042,280,4.666666666666667,0.07777777777777778
2025-10-18 19:17:20,11.661712880396042,281,4.683333333333334,0.07805555555555556
2025-10-18 19:17:21,11.661712880396042,282,4.7,0.07833333333333334
2025-10-18 19:17:22,11.661712880396042,283,4.716666666666667,0.07861111111111112
2025-10-18 19:17:23,11.661712880396042,284,4.733333333333333,0.07888888888888888
2025-10-18 19:17:24,11.661712880396042,285,4.75,0.07916666666666666
2025-10-18 19:17:25,11.661712880396042,286,4.766666666666667,0.07944444444444444
2025-10-18 19:17:26,11.661712880396042,287,4.783333333333333,0.07972222222222222
2025-10-18 19:17:27,11.661712880396042,288,4.8,0.08
2025-10-18 19:17:28,11.661712880396042,289,4.816666666666666,0.08027777777777778
2025-10-18 19:17:29,11.661712880396042,290,4.833333333333333,0.08055555555555556
2025-10-18 19:17:30,11.661712880396042,291,4.85,0.08083333333333333
2025-10-18 19:17:31,11.661712880396042,292,4.866666666666666,0.0811111111111111
2025-10-18 19:17:32,11.661712880396042,293,4.883333333333334,0.08138888888888889
2025-10-18 19:17:33,11.661712880396042,294,4.9,0.08166666666666667
2025-10-18 19:17:34,11.661712880396042,295,4.916666666666667,0.08194444444444444
2025-10-18 19:17:35,11.661712880396042,296,4.933333333333334,0.08222222222222222
2025-10-18 19:17:36,11.661712880396042,297,4.95,0.0825
2025-10-18 19:17:37,11.661712880396042,298,4.966666666666667,0.08277777777777778
2025-10-18 19:17:38,11.661712880396042,299,4.983333333333333,0.08305555555555555
2025-10-18 19:17:39,11.661712880396042,300,5.0,0.08333333333333333
2025-10-18 19:17:40,11.661712880396042,301,5.016666666666667,0.08361111111111111
2025-10-18 19:17:41,11.661712880396042,302,5.033333333333333,0.08388888888888889
2025-10-18 19:17:42,11.661712880396042,303,5.05,0.08416666666666667
2025-10-18 19:17:43,11.661712880396042,304,5.066666666666666,0.08444444444444445
2025-10-18 19:17:44,11.661712880396042,305,5.083333333333333,0.08472222222222223
2025-10-18 19:17:45,11.661712880396042,306,5.1,0.085
2025-10-18 19:17:46,11.661712880396042,307,5.116666666666666,0.08527777777777777
2025-10-18 19:17:47,11.661712880396042,308,5.133333333333334,0.08555555555555555
2025-10-18 19:17:48,11.661712880396042,309,5.15,0.08583333333333333
2025-10-18 19:17:49,11.661712880396042,310,5.166666666666667,0.08611111111111111
2025-10-18 19:17:50,11.661712880396042,311,5.183333333333334,0.08638888888888889
2025-10-18 19:17:51,11.661712880396042,312,5.2,0.08666666666666667
2025-10-18 19:17:52,11.661712880396042,313,5.216666666666667,0.08694444444444445
2025-10-18 19:17:53,11.661712880396042,314,5.233333333333333,0.08722222222222223
2025-10-18 19:17:54,11.661712880396042,315,5.25,0.0875
2025-10-18 19:17:55,11.661712880396042,316,5.266666666666667,0.08777777777777777
2025-10-18 19:17:56,11.661712880396042,317,5.283333333333333,0.08805555555555555
2025-10-18 19:17:57,11.661712880396042,318,5.3,0.08833333333333333
2025-10-18 19:17:58,11.661712880396042,319,5.316666666666666,0.08861111111111111
2025-10-18 19:17:59,11.661712880396042,320,5.333333333333333,0.08888888888888889
2025-10-18 19:18:00,11.661712880396042,321,5.35,0.08916666666666667
2025-10-18 19:18:01,11.661712880396042,322,5.366666666666666,0.08944444444444444
2025-10-18 19:18:02,11.661712880396042,323,5.383333333333334,0.08972222222222222
2025-10-18 19:18:03,11.661712880396042,324,5.4,0.09
2025-10-18 19:18:04,11.661712880396042,325,5.416666666666667,0.09027777777777778
2025-10-18 19:18:05,11.661712880396042,326,5.433333333333334,0.09055555555555556
2025-10-18 19:18:06,11.661712880396042,327,5.45,0.09083333333333334
2025-10-18 19:18:07,11.661712880396042,328,5.466666666666667,0.09111111111111111
2025-10-18 19:18:08,11.661712880396042,329,5.483333333333333,0.0913888888888889
2025-10-18 19:18:09,11.661712880396042,330,5.5,0.09166666666666666
2025-10-18 19:18:10,11.661712880396042,331,5.516666666666667,0.09194444444444444
2025-10-18 19:18:11,11.661712880396042,332,5.533333333333333,0.09222222222222222
2025-10-18 19:18:12,11.661712880396042,333,5.55,0.0925
2025-10-18 19:18:13,11.661712880396042,334,5.566666666666666,0.09277777777777778
2025-10-18 19:18:14,11.661712880396042,335,5.583333333333333,0.09305555555555556
2025-10-18 19:18:15,11.661712880396042,336,5.6,0.09333333333333334
2025-10-18 19:18:16,11.661712880396042,337,5.616666666666666,0.09361111111111112
2025-10-18 19:18:17,11.661712880396042,338,5.633333333333334,0.09388888888888888
2025-10-18 19:18:18,11.661712880396042,339,5.65,0.09416666666666666
2025-10-18 19:18:19,11.661712880396042,340,5.666666666666667,0.09444444444444444
2025-10-18 19:18:20,11.661712880396042,341,5.683333333333334,0.09472222222222222
2025-10-18 19:18:21,11.661712880396042,342,5.7,0.095
2025-10-18 19:18:22,11.661712880396042,343,5.716666666666667,0.09527777777777778
2025-10-18 19:18:23,11.661712880396042,344,5.733333333333333,0.09555555555555556
2025-10-18 19:18:24,11.661712880396042,345,5.75,0.09583333333333334
2025-10-18 19:18:25,11.661712880396042,346,5.766666666666667,0.0961111111111111
2025-10-18 19:18:26,11.661712880396042,347,5.783333333333333,0.09638888888888889
2025-10-18 19:18:27,11.661712880396042,348,5.8,0.09666666666666666
2025-10-18 19:18:28,11.661712880396042,349,5.816666666666666,0.09694444444444444
2025-10-18 19:18:29,11.661712880396042,350,5.833333333333333,0.09722222222222222
2025-10-18 19:18:30,11.661712880396042,351,5.85,0.0975
2025-10-18 19:18:31,11.661712880396042,352,5.866666666666666,0.09777777777777778
2025-10-18 19:18:32,11.661712880396042,353,5.883333333333334,0.09805555555555556
2025-10-18 19:18:33,11.661712880396042,354,5.9,0.09833333333333333
2025-10-18 19:18:34,11.661712880396042,355,5.916666666666667,0.09861111111111111
2025-10-18 19:18:35,11.661712880396042,356,5.933333333333334,0.09888888888888889
2025-10-18 19:18:36,11.661712880396042,357,5.95,0.09916666666666667
2025-10-18 19:18:37,11.661712880396042,358,5.966666666666667,0.09944444444444445
2025-10-18 19:18:38,11.661712880396042,359,5.983333333333333,0.09972222222222223
2025-10-18 19:18:39,11.661712880396042,360,6.0,0.1
