timestamp,temperatura_predicha,minutos_desde_inicio,horas_desde_inicio
2025-10-21 23:57:03,23.797495190139117,150,2.5
2025-10-21 23:58:03,23.797802941050016,151,2.5166666666666666
2025-10-21 23:59:03,23.798112743633652,152,2.533333333333333
2025-10-22 00:00:03,23.798421862326375,153,2.55
2025-10-22 00:01:03,24.176826911238674,154,2.566666666666667
2025-10-22 00:02:03,24.296851134270536,155,2.5833333333333335
2025-10-22 00:03:03,24.507731632890305,156,2.6
2025-10-22 00:04:03,24.644821669767804,157,2.6166666666666667
2025-10-22 00:05:03,24.751157132282945,158,2.6333333333333333
2025-10-22 00:06:03,24.827025938510143,159,2.65
2025-10-22 00:07:03,24.860853234745086,160,2.6666666666666665
2025-10-22 00:08:03,24.863622992943164,161,2.683333333333333
2025-10-22 00:09:03,24.833852537604763,162,2.7
2025-10-22 00:10:03,24.780792861111465,163,2.716666666666667
2025-10-22 00:11:03,24.71028302407936,164,2.7333333333333334
2025-10-22 00:12:03,24.6284985614538,165,2.75
2025-10-22 00:13:03,24.541443351560932,166,2.7666666666666666
2025-10-22 00:14:03,24.45180371790744,167,2.783333333333333
2025-10-22 00:15:03,24.364464009394723,168,2.8
2025-10-22 00:16:03,24.279412599877254,169,2.816666666666667
2025-10-22 00:17:03,24.201074947453744,170,2.8333333333333335
2025-10-22 00:18:03,24.12743083836688,171,2.85
2025-10-22 00:19:03,24.062970016461197,172,2.8666666666666667
2025-10-22 00:20:03,24.004250458771036,173,2.8833333333333333
2025-10-22 00:21:03,23.955716088449755,174,2.9
2025-10-22 00:22:03,23.913455733365307,175,2.9166666666666665
2025-10-22 00:23:03,23.879459516074828,176,2.933333333333333
2025-10-22 00:24:03,23.854467406546295,177,2.95
2025-10-22 00:25:03,23.836091257711146,178,2.966666666666667
2025-10-22 00:26:03,23.824243531532506,179,2.9833333333333334
2025-10-22 00:27:03,23.81827247997018,180,3.0
2025-10-22 00:28:03,23.817520883856677,181,3.0166666666666666
2025-10-22 00:29:03,23.82129117446063,182,3.033333333333333
2025-10-22 00:30:03,23.828818761741182,183,3.05
2025-10-22 00:31:03,23.83937256631223,184,3.066666666666667
2025-10-22 00:32:03,23.852215353769438,185,3.0833333333333335
2025-10-22 00:33:03,23.866653658726925,186,3.1
2025-10-22 00:34:03,23.882050778744585,187,3.1166666666666667
2025-10-22 00:35:03,23.89784113603728,188,3.1333333333333333
2025-10-22 00:36:03,23.913537116383967,189,3.15
2025-10-22 00:37:03,23.92873043690952,190,3.1666666666666665
2025-10-22 00:38:03,23.94309624943022,191,3.183333333333333
2025-10-22 00:39:03,23.956385617653687,192,3.2
2025-10-22 00:40:03,23.96841936216069,193,3.216666666666667
2025-10-22 00:41:03,23.979081905386924,194,3.2333333333333334
2025-10-22 00:42:03,23.98831921995024,195,3.25
2025-10-22 00:43:03,23.996124466941513,196,3.2666666666666666
2025-10-22 00:44:03,24.002532524797314,197,3.283333333333333
2025-10-22 00:45:03,24.00761383428169,198,3.3
2025-10-22 00:46:03,24.011468927358866,199,3.316666666666667
2025-10-22 00:47:03,24.01421201381133,200,3.3333333333333335
2025-10-22 00:48:03,24.015975084585317,201,3.35
2025-10-22 00:49:03,24.016896969536184,202,3.3666666666666667
2025-10-22 00:50:03,24.017119234082944,203,3.3833333333333333
2025-10-22 00:51:03,24.01677318528091,204,3.4
2025-10-22 00:52:03,24.01599560131271,205,3.4166666666666665
2025-10-22 00:53:03,24.014908898651786,206,3.433333333333333
2025-10-22 00:54:03,24.01362181595332,207,3.45
2025-10-22 00:55:03,24.012236936854283,208,3.466666666666667
2025-10-22 00:56:03,24.01083974771881,209,3.4833333333333334
2025-10-22 00:57:03,24.009503424874598,210,3.5
2025-10-22 00:58:03,24.008286099049272,211,3.5166666666666666
2025-10-22 00:59:03,24.007234958715827,212,3.533333333333333
2025-10-22 01:00:03,24.006386250092664,213,3.55
2025-10-22 01:01:03,24.005756386561693,214,3.566666666666667
2025-10-22 01:02:03,24.005362465395745,215,3.5833333333333335
2025-10-22 01:03:03,24.00520790604938,216,3.6
2025-10-22 01:04:03,24.005287237395304,217,3.6166666666666667
2025-10-22 01:05:03,24.005591568851635,218,3.6333333333333333
2025-10-22 01:06:03,24.006104487036463,219,3.65
2025-10-22 01:07:03,24.006808894676965,220,3.6666666666666665
2025-10-22 01:08:03,24.007679487809348,221,3.683333333333333
2025-10-22 01:09:03,24.00869574970622,222,3.7
2025-10-22 01:10:03,24.009834428076545,223,3.716666666666667
2025-10-22 01:11:03,24.011070218956526,224,3.7333333333333334
2025-10-22 01:12:03,24.01237918616421,225,3.75
2025-10-22 01:13:03,24.01374218075403,226,3.7666666666666666
2025-10-22 01:14:03,24.015139369889503,227,3.783333333333333
2025-10-22 01:15:03,24.01655023684324,228,3.8
2025-10-22 01:16:03,24.017961787687888,229,3.816666666666667
2025-10-22 01:17:03,24.019356925150625,230,3.8333333333333335
2025-10-22 01:18:03,24.0207281264314,231,3.85
2025-10-22 01:19:03,24.022065133166524,232,3.8666666666666667
2025-10-22 01:20:03,24.02336110644686,233,3.8833333333333333
2025-10-22 01:21:03,24.02461399459967,234,3.9
2025-10-22 01:22:03,24.025816958715822,235,3.9166666666666665
2025-10-22 01:23:03,24.026971366577143,236,3.933333333333333
2025-10-22 01:24:03,24.02807585040181,237,3.95
2025-10-22 01:25:03,24.029133829644383,238,3.966666666666667
2025-10-22 01:26:03,24.030146672086694,239,3.9833333333333334
2025-10-22 01:27:03,24.031117797183303,240,4.0
2025-10-22 01:28:03,24.03205062438878,241,4.016666666666667
2025-10-22 01:29:03,24.032948573157686,242,4.033333333333333
2025-10-22 01:30:03,24.033817798508245,243,4.05
2025-10-22 01:31:03,24.03466035211319,244,4.066666666666666
2025-10-22 01:32:03,24.035480337318003,245,4.083333333333333
2025-10-22 01:33:03,24.03628322524999,246,4.1
2025-10-22 01:34:03,24.037071067581888,247,4.116666666666666
2025-10-22 01:35:03,24.037847967659175,248,4.133333333333334
2025-10-22 01:36:03,24.03861529326368,249,4.15
2025-10-22 01:37:03,24.039379199413617,250,4.166666666666667
2025-10-22 01:38:03,24.04013900221808,251,4.183333333333334
2025-10-22 01:39:03,24.0408967533498,252,4.2
2025-10-22 01:40:03,24.041653820590607,253,4.216666666666667
2025-10-22 01:41:03,24.042410887831416,254,4.233333333333333
2025-10-22 01:42:03,24.043169322854048,255,4.25
2025-10-22 01:43:03,24.043928441767598,256,4.266666666666667
2025-10-22 01:44:03,24.044689612353885,257,4.283333333333333
2025-10-22 01:45:03,24.045451466831082,258,4.3
2025-10-22 01:46:03,24.046214005199197,259,4.316666666666666
2025-10-22 01:47:03,24.046977911349135,260,4.333333333333333
2025-10-22 01:48:03,24.047740449717246,261,4.35
2025-10-22 01:49:03,24.048502304194447,262,4.366666666666666
2025-10-22 01:50:03,24.049263474780734,263,4.383333333333334
2025-10-22 01:51:03,24.05002190980337,264,4.4
2025-10-22 01:52:03,24.050776925371437,265,4.416666666666667
2025-10-22 01:53:03,24.051529205375854,266,4.433333333333334
2025-10-22 01:54:03,24.05227738203479,267,4.45
2025-10-22 01:55:03,24.053018035893682,268,4.466666666666667
2025-10-22 01:56:03,24.053755954188926,269,4.483333333333333
2025-10-22 01:57:03,24.054489085247774,270,4.5
2025-10-22 01:58:03,24.055214693506578,271,4.516666666666667
2025-10-22 01:59:03,24.05593277896534,272,4.533333333333333
2025-10-22 02:00:03,24.056646077187708,273,4.55
2025-10-22 02:01:03,24.057351852610033,274,4.566666666666666
2025-10-22 02:02:03,24.05805078912323,275,4.583333333333333
2025-10-22 02:03:03,24.05874288672729,276,4.6
2025-10-22 02:04:03,24.059428145422224,277,4.616666666666666
2025-10-22 02:05:03,24.06010793298985,278,4.633333333333334
2025-10-22 02:06:03,24.06078019775743,279,4.65
2025-10-22 02:07:03,24.061445623615885,280,4.666666666666667
2025-10-22 02:08:03,24.062104210565206,281,4.683333333333334
2025-10-22 02:09:03,24.062755958605393,282,4.7
2025-10-22 02:10:03,24.063402919409192,283,4.716666666666667
2025-10-22 02:11:03,24.064043041303858,284,4.733333333333333
2025-10-22 02:12:03,24.06467769207122,285,4.75
2025-10-22 02:13:03,24.06530687171128,286,4.766666666666667
2025-10-22 02:14:03,24.065928528551293,287,4.783333333333333
2025-10-22 02:15:03,24.06654676593674,288,4.8
2025-10-22 02:16:03,24.06715884830397,289,4.816666666666666
2025-10-22 02:17:03,24.067765459543892,290,4.833333333333333
2025-10-22 02:18:03,24.068367283547428,291,4.85
2025-10-22 02:19:03,24.068963636423653,292,4.866666666666666
2025-10-22 02:20:03,24.069554518172577,293,4.883333333333334
2025-10-22 02:21:03,24.070141980466936,294,4.9
2025-10-22 02:22:03,24.07072397163399,295,4.916666666666667
2025-10-22 02:23:03,24.071300491673735,296,4.933333333333334
2025-10-22 02:24:03,24.071872908368007,297,4.95
2025-10-22 02:25:03,24.07243985393497,298,4.966666666666667
2025-10-22 02:26:03,24.073000644483717,299,4.983333333333333
2025-10-22 02:27:03,24.073558699468812,300,5.0
2025-10-22 02:28:03,24.0741112833266,301,5.016666666666667
2025-10-22 02:29:03,24.074659763838913,302,5.033333333333333
2025-10-22 02:30:03,24.075202089333004,303,5.05
2025-10-22 02:31:03,24.07574099537253,304,5.066666666666666
2025-10-22 02:32:03,24.076275114175665,305,5.083333333333333
2025-10-22 02:33:03,24.076803761851497,306,5.1
2025-10-22 02:34:03,24.077326938400024,307,5.116666666666666
2025-10-22 02:35:03,24.07784601160307,308,5.133333333333334
2025-10-22 02:36:03,24.078360297569727,309,5.15
2025-10-22 02:37:03,24.07886979629999,310,5.166666666666667
2025-10-22 02:38:03,24.07937450779386,311,5.183333333333334
2025-10-22 02:39:03,24.079875115942254,312,5.2
2025-10-22 02:40:03,24.08036956907243,313,5.216666666666667
2025-10-22 02:41:03,24.08086060274804,314,5.233333333333333
2025-10-22 02:42:03,24.081346165296345,315,5.25
2025-10-22 02:43:03,24.08182762449917,316,5.266666666666667
2025-10-22 02:44:03,24.082304296465605,317,5.283333333333333
2025-10-22 02:45:03,24.08277481341382,318,5.3
2025-10-22 02:46:03,24.083242594798385,319,5.316666666666666
2025-10-22 02:47:03,24.083704221164734,320,5.333333333333333
2025-10-22 02:48:03,24.0841617441856,321,5.35
2025-10-22 02:49:03,24.084615847751902,322,5.366666666666666
2025-10-22 02:50:03,24.0850644801909,323,5.383333333333334
2025-10-22 02:51:03,24.085508325393505,324,5.4
2025-10-22 02:52:03,24.085948751141544,325,5.416666666666667
2025-10-22 02:53:03,24.086383021871367,326,5.433333333333334
2025-10-22 02:54:03,24.08681455703754,327,5.45
2025-10-22 02:55:03,24.087241304967314,328,5.466666666666667
2025-10-22 02:56:03,24.0876632656607,329,5.483333333333333
2025-10-22 02:57:03,24.088081806899524,330,5.5
2025-10-22 02:58:03,24.08849556090195,331,5.516666666666667
2025-10-22 02:59:03,24.08890452766799,332,5.533333333333333
2025-10-22 03:00:03,24.08931007497946,333,5.55
2025-10-22 03:01:03,24.089710151163626,334,5.566666666666666
2025-10-22 03:02:03,24.090106124002315,335,5.583333333333333
2025-10-22 03:03:03,24.09049730960461,336,5.6
2025-10-22 03:04:03,24.090885075752343,337,5.616666666666666
2025-10-22 03:05:03,24.091268738554593,338,5.633333333333334
2025-10-22 03:06:03,24.091648298011368,339,5.65
2025-10-22 03:07:03,24.092023754122664,340,5.666666666666667
2025-10-22 03:08:03,24.092394422997565,341,5.683333333333334
2025-10-22 03:09:03,24.092760304636077,342,5.7
2025-10-22 03:10:03,24.093122766820024,343,5.716666666666667
2025-10-22 03:11:03,24.093481125658492,344,5.733333333333333
2025-10-22 03:12:03,24.093836065042392,345,5.75
2025-10-22 03:13:03,24.094187584971728,346,5.766666666666667
2025-10-22 03:14:03,24.09453363377376,347,5.783333333333333
2025-10-22 03:15:03,24.0948748953394,348,5.8
2025-10-22 03:16:03,24.0952141052323,349,5.816666666666666
2025-10-22 03:17:03,24.095547843997895,350,5.833333333333333
2025-10-22 03:18:03,24.095878163308925,351,5.85
2025-10-22 03:19:03,24.096205063165392,352,5.866666666666666
2025-10-22 03:20:03,24.09652649189455,353,5.883333333333334
2025-10-22 03:21:03,24.096845185060058,354,5.9
2025-10-22 03:22:03,24.097160458771,355,5.916666666666667
2025-10-22 03:23:03,24.097470945245547,356,5.933333333333334
2025-10-22 03:24:03,24.097778696156446,357,5.95
2025-10-22 03:25:03,24.09808097594004,358,5.966666666666667
2025-10-22 03:26:03,24.098379836269068,359,5.983333333333333
2025-10-22 03:27:03,24.098674593252614,360,6.0
