timestamp,temperatura_predicha,minutos_desde_inicio,horas_desde_inicio
2025-10-21 23:57:03,23.797495190139117,150,2.5
2025-10-21 23:58:03,23.797802941050016,151,2.5166666666666666
2025-10-21 23:59:03,23.798112743633652,152,2.533333333333333
2025-10-22 00:00:03,23.798421862326375,153,2.55
2025-10-22 00:01:03,24.176826911238674,154,2.566666666666667
2025-10-22 00:02:03,24.296851134270536,155,2.5833333333333335
2025-10-22 00:03:03,24.507731632890305,156,2.6
2025-10-22 00:04:03,24.644821669767804,157,2.6166666666666667
2025-10-22 00:05:03,24.751157132282945,158,2.6333333333333333
2025-10-22 00:06:03,24.827025938510143,159,2.65
2025-10-22 00:07:03,24.860853234745086,160,2.6666666666666665
2025-10-22 00:08:03,24.863622992943164,161,2.683333333333333
2025-10-22 00:09:03,24.833852537604763,162,2.7
2025-10-22 00:10:03,24.780792861111465,163,2.716666666666667
2025-10-22 00:11:03,24.71028302407936,164,2.7333333333333334
2025-10-22 00:12:03,24.6284985614538,165,2.75
2025-10-22 00:13:03,24.541443351560932,166,2.7666666666666666
2025-10-22 00:14:03,24.45180371790744,167,2.783333333333333
2025-10-22 00:15:03,24.364464009394723,168,2.8
2025-10-22 00:16:03,24.279412599877254,169,2.816666666666667
2025-10-22 00:17:03,24.201074947453744,170,2.8333333333333335
2025-10-22 00:18:03,24.12743083836688,171,2.85
2025-10-22 00:19:03,24.062970016461197,172,2.8666666666666667
2025-10-22 00:20:03,24.004250458771036,173,2.8833333333333333
2025-10-22 00:21:03,23.955716088449755,174,2.9
2025-10-22 00:22:03,23.913455733365307,175,2.9166666666666665
2025-10-22 00:23:03,23.879459516074828,176,2.933333333333333
2025-10-22 00:24:03,23.854467406546295,177,2.95
2025-10-22 00:25:03,23.836091257711146,178,2.966666666666667
2025-10-22 00:26:03,23.824243531532506,179,2.9833333333333334
2025-10-22 00:27:03,23.81827247997018,180,3.0
2025-10-22 00:28:03,23.817520883856677,181,3.0166666666666666
2025-10-22 00:29:03,23.82129117446063,182,3.033333333333333
2025-10-22 00:30:03,23.828818761741182,183,3.05
2025-10-22 00:31:03,23.83937256631223,184,3.066666666666667
2025-10-22 00:32:03,23.852215353769438,185,3.0833333333333335
2025-10-22 00:33:03,23.866653658726925,186,3.1
2025-10-22 00:34:03,23.882050778744585,187,3.1166666666666667
2025-10-22 00:35:03,23.89784113603728,188,3.1333333333333333
2025-10-22 00:36:03,23.913537116383967,189,3.15
2025-10-22 00:37:03,23.92873043690952,190,3.1666666666666665
2025-10-22 00:38:03,23.94309624943022,191,3.183333333333333
2025-10-22 00:39:03,23.956385617653687,192,3.2
2025-10-22 00:40:03,23.96841936216069,193,3.216666666666667
2025-10-22 00:41:03,23.979081905386924,194,3.2333333333333334
2025-10-22 00:42:03,23.98831921995024,195,3.25
2025-10-22 00:43:03,23.996124466941513,196,3.2666666666666666
2025-10-22 00:44:03,24.002532524797314,197,3.283333333333333
2025-10-22 00:45:03,24.00761383428169,198,3.3
2025-10-22 00:46:03,24.011468927358866,199,3.316666666666667
2025-10-22 00:47:03,24.01421201381133,200,3.3333333333333335
2025-10-22 00:48:03,24.015975084585317,201,3.35
2025-10-22 00:49:03,24.016896969536184,202,3.3666666666666667
2025-10-22 00:50:03,24.017119234082944,203,3.3833333333333333
2025-10-22 00:51:03,24.01677318528091,204,3.4
2025-10-22 00:52:03,24.01599560131271,205,3.4166666666666665
2025-10-22 00:53:03,24.014908898651786,206,3.433333333333333
2025-10-22 00:54:03,24.01362181595332,207,3.45
2025-10-22 00:55:03,24.012236936854283,208,3.466666666666667
2025-10-22 00:56:03,24.01083974771881,209,3.4833333333333334
2025-10-22 00:57:03,24.009503424874598,210,3.5
2025-10-22 00:58:03,24.008286099049272,211,3.5166666666666666
2025-10-22 00:59:03,24.007234958715827,212,3.533333333333333
2025-10-22 01:00:03,24.006386250092664,213,3.55
2025-10-22 01:01:03,24.005756386561693,214,3.566666666666667
2025-10-22 01:02:03,24.005362465395745,215,3.5833333333333335
2025-10-22 01:03:03,24.00520790604938,216,3.6
2025-10-22 01:04:03,24.005287237395304,217,3.6166666666666667
2025-10-22 01:05:03,24.005591568851635,218,3.6333333333333333
2025-10-22 01:06:03,24.006104487036463,219,3.65
2025-10-22 01:07:03,24.006808894676965,220,3.6666666666666665
2025-10-22 01:08:03,24.007679487809348,221,3.683333333333333
2025-10-22 01:09:03,24.00869574970622,222,3.7
2025-10-22 01:10:03,24.009834428076545,223,3.716666666666667
2025-10-22 01:11:03,24.011070218956526,224,3.7333333333333334
2025-10-22 01:12:03,24.01237918616421,225,3.75
2025-10-22 01:13:03,24.01374218075403,226,3.7666666666666666
2025-10-22 01:14:03,24.015139369889503,227,3.783333333333333
2025-10-22 01:15:03,24.01655023684324,228,3.8
2025-10-22 01:16:03,24.017961787687888,229,3.816666666666667
2025-10-22 01:17:03,24.019356925150625,230,3.8333333333333335
2025-10-22 01:18:03,24.0207281264314,231,3.85
2025-10-22 01:19:03,24.022065133166524,232,3.8666666666666667
2025-10-22 01:20:03,24.02336110644686,233,3.8833333333333333
2025-10-22 01:21:03,24.02461399459967,234,3.9
2025-10-22 01:22:03,24.025816958715822,235,3.9166666666666665
2025-10-22 01:23:03,24.026971366577143,236,3.933333333333333
2025-10-22 01:24:03,24.02807585040181,237,3.95
2025-10-22 01:25:03,24.029133829644383,238,3.966666666666667
2025-10-22 01:26:03,24.030146672086694,239,3.9833333333333334
2025-10-22 01:27:03,24.031117797183303,240,4.0
